N,P,K,temperature,humidity,ph,rainfall,label
70,39,25,21.66266766580714,66.2238258039276,6.154457923459465,77.62106562974814,maize
5,23,15,25.66901098,92.04670813,7.408939392000001,112.5424199,orange
105,47,40,20.114015533439577,63.792173944170735,7.375698548733516,108.77549439836515,wheat
118,49,35,31.854106330545996,76.74887634851959,6.9697722092081715,192.67352434546098,rice
107,33,32,29.410821751981274,74.63794171933546,6.406464982830415,211.5168109184157,rice
79,40,34,21.99767765985758,55.50684728391464,6.449613247731008,38.71308339442709,barley
116,49,34,24.77433134336151,81.20486300644058,6.593580714382293,191.10360414405983,rice
92,32,38,26.642200912330942,78.46215590331633,6.634564959027745,138.0849035032797,rice
117,59,36,21.55512236666709,74.0163253359767,6.792206381802993,59.59545188749698,wheat
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
81,40,30,17.425883657098986,56.749907307575526,7.493877580795242,75.70434205909467,barley
64,32,31,29.663985329784715,55.96484831011243,6.179962702617218,77.21292655180176,millet
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
89,32,20,28.27505849886897,73.09291708337284,5.741689036892611,78.34483195071901,maize
114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,banana
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
104,58,45,20.314681802038173,66.82803055769243,7.466654992071447,70.03538625776115,wheat
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut
102,46,37,13.040894064154866,74.81245880904778,6.279936760134106,57.851000612194575,wheat
78,37,30,13.67648368843619,66.26404994163255,6.016134491522834,48.03232909295976,barley
69,24,27,33.507979078396616,53.188392765040895,6.195395088049608,58.2910174680714,millet
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee
118,48,36,37.442023120914975,83.0057236257841,6.9253679775120105,175.75673989360033,rice
46,32,20,24.90178745809498,57.27442928517717,6.113589904801854,66.52905682019734,millet
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton
116,30,32,31.75660787796046,81.80363899908508,5.5409842554683095,131.52757639426449,rice
85,44,31,19.011518131216825,74.97854051104893,5.552119781733974,141.8263487812855,maize
48,32,28,20.966983415927377,54.50897517505697,5.871373585684144,50.50008159373822,millet
69,44,29,22.216811072751206,67.49929443066299,6.172798934653552,133.8942776466921,maize
64,28,31,26.26729294097558,54.85965937923144,6.033655877244641,67.82194387768192,millet
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
51,36,34,22.319607146795235,43.60642355976659,5.948773662600483,62.10104871248144,millet
47,23,27,28.360159885553834,40.65654777506108,6.714001572321132,62.61462981163239,millet
110,42,39,16.932221228697255,62.793790502209106,6.4448218886996615,67.00336188141493,wheat
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple
83,32,21,20.999709751174333,72.76079112041624,6.406940454960587,95.55159080333542,maize
106,43,39,10.583670862756797,72.24891836514865,6.180263558929296,99.37478849309295,wheat
103,53,44,17.255583479053975,74.73823095874722,7.494204496441957,103.55351182694335,wheat
77,32,31,12.658139593898815,67.73078404437632,7.273387305769028,75.84742619072534,barley
117,54,41,20.893334253760905,78.10515644361156,7.27867546853413,72.32657132470914,wheat
51,23,32,22.322955633341383,52.27066551209757,6.643664393113466,72.85529990621743,millet
78,41,26,22.253947356987204,79.52358127680054,6.52718001129038,95.60249172888868,maize
89,57,43,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
55,27,17,23.51993807972696,41.38959146470255,6.429358888075771,68.85519913124037,millet
86,33,34,32.33080490435244,77.27958977533987,5.803122552445226,134.1163879807108,rice
85,40,26,17.466700692236017,64.13674483330715,6.828489427969681,33.38954168024051,barley
109,49,40,16.620729207977693,76.47904523070034,6.2050574867046855,101.95091282587254,wheat
87,36,29,15.170375571485687,59.650641342320995,7.2269412780382325,37.76357072547423,barley
76,49,20,21.601486885059572,72.81732024749647,7.385364935629109,149.586747639765,maize
71,44,22,25.51806750016827,73.73948870157201,6.833065803837826,71.66984012262685,maize
112,37,31,28.983305246404846,82.66948692670914,6.540382910441574,173.60572441423741,rice
98,38,33,20.097879783997772,68.5355283008442,7.061619157530005,70.6798543226479,barley
117,48,42,17.650005130464006,63.31675294012612,7.041176593836757,97.71924374922214,wheat
73,41,26,20.46078598672179,76.30951778050412,5.83923984383828,110.49365429612519,maize
45,28,27,33.19404178427277,44.75363089951032,5.975963132949287,41.37899193547469,millet
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,mothbeans
53,33,20,26.848576724919262,45.8887356263754,5.589496039874358,50.23397986350784,millet
39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea
87,39,35,36.81366935845538,86.97700048884558,5.775774984359981,165.34224996450152,rice
78,41,32,22.865123710411872,77.82188648796806,5.704973656882444,101.12210215196717,maize
56,21,21,31.34912399843056,44.192039766489465,6.244191814963482,58.93401036237222,millet
106,34,38,26.59893172023062,78.26881438134888,6.653795391042829,176.1714389914946,rice
99,51,44,14.363646470698622,76.17127944110185,7.467777814471141,103.4859811654569,wheat
90,35,31,12.789885627944164,68.5523709388263,6.702802444786981,47.76960112014232,barley
99,36,28,22.091116487703474,67.33290336720296,6.347041767896078,62.1538205649808,barley
69,32,19,32.87562310953645,47.48258131875172,5.729102891478049,40.981865480325624,millet
100,40,43,11.59996317928323,61.25134165437218,7.056924995499342,118.62270944513163,wheat
100,33,38,25.23651830546805,74.27469198132916,6.828620688465925,143.26949099294046,rice
113,55,47,17.330439032373476,72.73863072062905,6.359030191092231,112.33614569452924,wheat
81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon
75,32,28,18.476028973744643,66.32989725468491,6.596227376510704,33.35562535934565,barley
40,37,26,21.71872354818247,54.17122460960642,5.684972228225928,52.027157492593815,millet
115,47,30,31.860216362605573,85.08889022332598,6.100534643925089,156.24715996763265,rice
68,49,31,29.026420345487942,66.89311867371708,5.703903509978879,113.56109210621995,maize
50,29,31,26.41409893885326,41.22707057246655,6.304548726123638,45.498295376998435,millet
66,32,30,26.5283678756985,62.37534637640113,7.0734253925908455,56.25420590499307,maize
71,42,34,25.238691917389765,66.97470994371626,7.424510693138651,83.13947666818532,maize
97,59,35,22.208255689005178,75.68657235540611,6.947279500482811,75.54568544281258,wheat
94,40,29,21.097876688191008,63.85315575230628,6.778775522881116,38.03082882192646,barley
95,41,32,20.022020390572617,56.293687365046324,6.422675363839298,66.70176749716867,barley
87,32,34,18.938477400657778,72.62479882347861,6.729058008880489,92.64436738017382,maize
110,44,38,31.76567611974678,82.31236605481267,5.875948192677614,118.72281317153946,rice
103,47,48,23.466602206234377,60.95066418736028,7.280215279135824,73.93913542293059,wheat
118,53,41,15.413490288692959,60.34873788583452,6.209351337347659,108.92447886055396,wheat
72,43,37,27.95135683549575,78.2301260999336,5.856014751612912,115.45155749880229,maize
88,35,31,21.188701755443063,79.75065280086596,6.0255161434395115,73.55069463429702,maize
85,44,30,33.436403621415224,71.08611451702016,6.1134494626060425,212.55581696267913,rice
93,57,43,21.404618624010343,72.73821344588428,7.213329148080183,110.23892352807968,wheat
118,42,32,27.344236274075897,88.648316750254,5.6627583561511,147.50697545993904,rice
77,34,36,29.22558285963848,79.48287508411764,6.157447459782023,73.46004061743126,maize
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
75,37,33,15.122944066749888,54.73103499022302,6.197507276384058,64.68071417413329,barley
59,31,33,32.69440137639185,59.47805281027517,6.1520974283402925,53.30711290260149,millet
94,45,31,31.88664269443796,76.15086235053545,6.025378799746716,185.36928732897155,rice
98,33,38,28.63471761887146,82.82738709311428,6.543781260811347,161.85301379387997,rice
52,34,24,24.67265410317343,50.538258592463166,6.982612382480767,73.07910220001509,millet
18,57,21,27.37659643,63.93927841,6.155915975,49.47371773,lentil
47,28,17,25.847051070539173,53.69508421434953,6.7836044415674825,59.52478112359327,millet
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea
66,35,32,29.911568292678208,75.95454299764116,6.9571086011650545,101.3681058195347,maize
63,37,43,23.41798979,85.08640476,6.661957897000001,185.7446728,jute
91,37,34,23.490959089047614,67.04078693524225,7.356978124615647,48.346045238621606,barley
47,36,23,22.210919658365416,44.21442278767145,6.13157748550761,49.52950507924818,millet
44,28,32,24.774571533748794,41.36771788326514,6.989643225298383,60.778491199136155,millet
117,35,36,25.426577643291854,89.04881889487167,5.755072073519068,239.77935306264126,rice
119,55,35,11.437436845406218,60.77248924032859,6.741488542006655,76.56779867001106,wheat
69,34,29,29.94273232461027,51.28933370306456,6.228619495486949,56.33439361294082,millet
53,27,34,32.33859084994791,59.43480785330709,5.5006597740429966,42.03294912238561,millet
41,37,27,22.703117747132374,46.29145086411594,6.99257592809659,77.2498779767522,millet
85,38,32,25.95050645889317,81.36207001666499,6.3861402887540395,138.86194966545523,rice
116,32,37,20.752278078227544,81.00936580275786,6.289489629726578,110.66533258845294,rice
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut
87,41,38,27.42505352025424,60.97068176708366,6.843319969919324,60.83659627717607,maize
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize
102,34,30,35.82911466968423,72.59521845286437,5.863369636342284,220.0042828287382,rice
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize
99,53,48,21.30581672190936,69.98282420776027,6.2136532178520225,106.30693217071317,wheat
104,53,35,15.63320368233255,73.56893248727324,7.115911915188425,75.5022285815732,wheat
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
110,46,45,13.442625562437023,76.45971802851646,7.195636130561498,64.31696928777016,wheat
64,35,22,22.148632632199707,65.42793083062008,5.869312032018799,149.8900013820276,maize
79,49,30,19.031289964983614,64.97670881749411,5.8849643103189155,107.50772573798466,maize
103,37,33,31.30362771541793,78.57037842397537,6.013293498903851,183.66066079791744,rice
103,56,40,12.640070614045111,78.97320045546508,7.346588740547193,102.97211363708317,wheat
80,30,26,17.76154401589173,53.30857104605092,6.592312651872327,71.06019469595913,barley
52,36,18,22.342074293566903,57.58914886289604,5.913811016039883,69.11317514069188,millet
44,39,24,29.377124639761796,59.747927843212906,5.928559580712478,40.729224301132135,millet
85,46,33,28.429420324637583,85.11871504233547,6.638808840742792,202.41769550080772,rice
46,39,22,30.415719021409885,50.18201847253634,5.802986861026696,76.18155570418008,millet
76,32,26,18.156061455955303,67.24667661611271,6.318096953366988,48.30050068182205,barley
70,39,29,22.360907818182014,66.37461069315731,6.364959657221152,59.11014916146328,barley
90,43,33,21.90704500991028,52.4411493904745,6.7007581712468145,45.36246203413344,barley
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton
112,43,34,28.557343011540453,78.38752420232474,5.692282524621539,239.8412221382528,rice
71,43,29,21.717627839511334,63.02051607439718,7.407303026845108,36.80245231759807,barley
117,43,44,12.127323984941121,71.31287335596953,6.233928488421309,63.407537694294724,wheat
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango
87,32,34,24.660038571862206,61.177661187035284,7.020097930259782,114.19903589281091,maize
114,44,44,21.148231760974433,77.16354775773263,7.395508816776489,70.96547607791322,wheat
49,28,23,21.320240323280213,58.16055970087226,6.975768747536605,74.49009715685831,millet
88,43,34,25.496313211494627,88.02112192370438,6.316702169579156,145.54436779831494,rice
64,49,32,29.543276392316404,71.00666825667051,5.770028276379499,82.64758833641795,maize
54,30,26,28.630891649129453,52.860574926043384,6.392977377059993,58.259696542302905,millet
43,39,33,20.237836527198656,53.96246270396287,6.705298929685958,79.12200762887954,millet
118,57,44,22.109305349680447,79.04365126178638,6.985666741869365,106.8814369088465,wheat
82,41,37,23.751324453132465,71.5525549030745,5.523393131205171,207.33059223674945,rice
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple
90,32,31,30.717070255771137,81.27457605313103,5.743788263251371,149.0431611911713,rice
79,39,29,22.10248993580399,55.800233416686524,6.115069781357912,67.6629172798187,barley
88,41,27,21.502503675383384,69.62199824228203,6.679346983847655,72.39621998274941,maize
63,36,26,26.645613014816593,67.04800346678073,6.114875237250713,71.88838549592529,maize
117,48,39,29.61536140069773,73.72241718314515,5.774989575156587,159.49481756641498,rice
96,40,49,20.310925068818527,73.02315533419673,6.208171270508536,105.92535801366671,wheat
77,43,31,29.162892176260186,68.72307514974274,6.640721536773613,83.32290265187149,maize
100,59,47,16.88004535382383,70.80338006629778,6.7548643081364075,112.95757017392512,wheat
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,maize
53,24,21,25.80935905983459,47.0244936378418,6.758298049716037,42.97682313499407,millet
92,52,41,15.86082297797626,60.578827121278835,7.106528352177646,116.15530497028121,wheat
55,31,30,21.11826279742247,59.7958927647921,6.135544027523933,61.682661741469325,millet
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean
83,33,35,29.128114377409695,66.16890637010297,5.5467867620243005,137.46860922434124,maize
87,39,36,37.02984752797144,77.42141373697612,5.672244474912682,249.353020955659,rice
44,34,33,20.555426305066682,59.99787132963054,6.928796989534238,70.49764168896276,millet
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
85,34,33,14.618389723695275,67.7332608274183,7.461411098752224,77.9314403126416,barley
96,34,34,21.83005981825965,69.36412079810701,7.187401065473249,65.40069418328855,barley
95,48,31,24.46078947787526,76.60882464549209,6.916942211694893,159.0681263107049,rice
94,51,49,10.221270446538838,66.10668044456713,6.866444118761874,92.72001116097574,wheat
89,34,20,27.094504248312404,71.72808753360758,5.893544530913717,89.45740224536002,maize
91,36,25,24.364951248939725,64.89390045222783,7.419141436195861,51.52610281540153,barley
65,44,24,26.89708350505763,78.23584123403639,5.965968049480718,98.55942648821767,maize
97,48,40,11.968750015028618,78.45285417216536,7.33201923840713,76.99134443978213,wheat
89,39,32,26.176651273045962,72.25069820582785,6.136721812308268,90.017612571563,maize
42,21,33,20.93744956551639,50.448598405740825,6.183793380129825,43.80440805332628,millet
50,31,29,34.91961073730987,50.39758413611086,6.882226276214417,66.00145042798485,millet
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,maize
101,36,36,27.88533491075112,85.01294350081182,5.8464736571004385,248.3450392505257,rice
92,55,47,20.810688507513817,66.88919891097396,7.451364670507974,67.07038005128553,wheat
119,44,33,20.149870771184883,78.46914772308709,6.6660333136387955,169.55889293883854,rice
102,53,35,16.27352389199444,64.96779381623593,7.323182296459191,108.91843207454792,wheat
50,29,25,24.200967574570452,58.34938155898901,6.094985128800897,64.0614689417533,millet
61,38,34,31.912585147368887,57.79962857365189,6.967068484742968,53.0978408385687,millet
50,38,17,26.635020398446905,47.911556825893676,6.149082202252286,68.70323420121251,millet
111,41,43,13.452647717657385,76.6712565872618,6.293311909509566,86.04877057593657,wheat
90,32,30,24.670391936179694,85.89529656896185,6.796840111869689,151.30049618862554,rice
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
110,31,38,25.473285205609187,72.0761915248425,5.546819032722784,247.7621886873451,rice
91,44,40,22.979142522738616,78.50120034487223,6.557857159813084,93.72553866567091,wheat
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange
79,42,32,24.113875298889383,62.38695256983814,6.3232603214748595,46.551175346668394,barley
105,56,35,19.94619407155573,71.33101705233597,7.430035941801295,82.04215316922874,wheat
112,44,33,22.07039738160831,75.42849989489379,6.529458520227972,193.16892095494165,rice
90,32,32,23.26544648847207,63.6339776935148,7.440337826917933,38.28269773727083,barley
100,48,43,14.899931109037679,63.526049614315205,6.861695432564098,75.84419928302579,wheat
111,41,36,24.85178550218115,73.20221334866594,6.903824158529837,77.16055666829396,wheat
92,39,29,19.90397843883445,53.06133299326054,6.001420238762905,71.21818194815022,barley
85,32,36,33.16178672921459,88.2703460617951,6.943782736462728,131.39419692183043,rice
118,59,35,15.638489354931002,78.61020750371006,7.443500935022229,111.42839670352187,wheat
95,46,43,17.49873050304134,69.02282947724666,7.489104719446738,85.73676802478234,wheat
102,41,42,12.109551467182431,67.13161186536334,6.382567603154858,90.7221415761378,wheat
92,52,37,20.540628193009503,70.2549591741257,6.292987981231786,64.43592803712193,wheat
75,34,29,20.94839611348325,66.770381550084,6.114949275161412,70.87050606261522,barley
69,46,21,18.876533591226934,72.6836982669353,6.569580839849046,127.10071640731948,maize
93,35,27,20.486202395450853,55.60827129999848,6.118878758069258,57.01820052450853,barley
85,41,30,29.915972988601013,78.58161380602883,6.488796245764543,110.61597034965718,rice
77,40,31,12.837568365298313,63.277334473590784,6.366660701061504,71.81720869158136,barley
92,50,46,13.105626443142198,71.95292248767687,7.176645507749674,51.712418306049514,wheat
78,45,29,19.32992834055952,67.477253644967,5.5779337693204445,101.03349888833826,maize
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute
97,54,47,18.356833402095987,60.16262715466026,6.707883562247462,105.71026190967342,wheat
50,21,18,30.19368029400644,58.348045687940626,6.730566383722568,70.47825597382803,millet
83,30,26,23.788631355034134,73.08645618174296,5.6949159493716905,131.1468607634567,maize
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple
62,34,32,20.171872598199084,52.27950259258351,5.852990328380604,70.80065366606334,millet
87,30,26,23.199773342699878,51.82358841559907,7.2540006896839415,81.44617224511693,barley
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon
57,28,25,25.4168072811675,57.37821953569819,5.621554990296028,40.88571986542064,millet
80,36,28,25.230483744353705,78.17153185164997,5.594328439312049,129.9445608606185,maize
116,40,32,28.92557466605923,78.59270497300874,5.634444833699868,166.88608922800293,rice
80,44,34,19.76859372624417,77.85974452368474,7.036207649445263,69.09173291209245,maize
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
99,48,43,21.859643450591342,60.468235235456184,6.695599999323868,80.93890109579554,wheat
92,32,30,35.77501306074643,75.15526881751005,6.268887044748931,245.12256912139136,rice
8,58,17,28.75273118,69.15640149,7.286049977999999,35.15426171,lentil
47,31,28,22.513410340163034,48.80423678474834,6.324912719472936,79.53942520418693,millet
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute
61,20,28,31.920835699396278,55.03644447299234,6.106318490207848,53.94713636621839,millet
98,41,30,35.00758497868743,82.00740316803476,6.99297322425131,216.52655290242564,rice
119,47,49,14.003790364054591,70.36651876158368,6.464925659417784,65.41768239074392,wheat
89,37,32,21.060518622072745,72.25769488557816,5.882648141239273,234.65288474756045,rice
76,35,25,20.07234047583936,50.717062117418585,6.186046419315735,41.08255700449803,barley
42,23,17,25.608391304554296,58.60164323417624,5.980229609253266,74.4564339355828,millet
67,39,27,29.004178057892112,47.0059857504957,5.738594353539153,78.74430615916805,millet
78,43,26,22.08430585389251,68.1163967100868,7.398979124857355,86.83542905435746,barley
78,45,31,22.377527887026652,69.88999504518358,7.355335854923835,67.25615118979654,maize
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya
41,34,18,25.881791469343028,43.96932308087366,5.553354952943463,66.64475927083595,millet
83,58,45,25.75528612,83.51827127,5.875345751,245.6626799,rice
87,40,36,27.788081667577025,73.61722195090853,6.820839577210296,168.982561211841,rice
118,49,46,11.79521225729104,62.73102101781014,7.1493927399462684,60.788340037874256,wheat
98,48,49,20.22560385114243,61.06928788467085,7.455243867608372,101.10612555580033,wheat
93,43,38,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
109,41,39,16.746514957583837,64.26334689424228,6.33442898183058,116.63487318189907,wheat
74,34,32,22.69009320330416,59.58583815430921,6.517794282273835,62.54712383596398,barley
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut
93,36,31,37.40357347065857,83.04718369310092,6.615355554857641,193.3854352186692,rice
80,42,24,29.55670560950362,70.91048523968017,7.380095500360087,103.60804312738142,maize
115,44,39,24.447740354817824,70.48990761651991,6.777722024658512,235.18188490324818,rice
105,31,34,31.73207003990906,70.09370435845761,6.187038285922522,244.24484274731066,rice
93,31,34,18.78388781484788,50.83633359504185,7.3558497450732006,81.57926190796314,barley
52,27,21,22.797289913806544,57.637975383037784,6.5911437200722345,64.59872171983963,millet
110,38,36,31.168346437920064,78.06474541030364,6.77848151110069,178.13830309821802,rice
69,35,35,21.817579246558736,65.03429687243246,5.62359320950427,75.18159102856406,maize
62,20,29,22.60652908274354,59.26386545224507,6.45344853567201,77.03139239700536,millet
109,53,44,15.859819922674767,69.74495538404678,7.144322750689321,119.08129132371316,wheat
43,29,19,26.554398090214917,49.62670536836087,6.049000792454931,73.36430823127716,millet
56,32,21,30.439058482413834,41.001740337747975,5.801338158391927,71.94922048109959,millet
98,36,31,20.758393725302767,64.12726299566219,6.849686155721778,42.853915299128005,barley
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean
86,41,38,24.16834080983419,75.19783861028776,6.261018096315227,217.5017438705152,rice
62,40,20,23.381258515020733,68.04352918542108,6.030919006055717,68.44578516945796,maize
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana
118,52,35,15.250651216485966,73.48230936754098,6.434894781563326,64.61635391247847,wheat
91,42,32,28.31847124714749,70.55561449914704,6.715651085811369,134.8286039962267,rice
91,55,46,24.24139845244538,67.97028743959439,6.380576198806034,91.93465412037895,wheat
64,32,24,20.80518716855406,61.95194946767457,6.197563254082849,121.13991618682802,maize
70,48,38,18.689705403825766,72.45876981079874,5.949184889235029,127.92492740202775,maize
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram
31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
89,41,29,21.813081702015737,52.35294160109882,6.979919058740609,86.8831520937928,barley
42,29,33,26.88915139510349,54.58748241419731,5.96386439709729,77.14599981393008,millet
104,53,47,16.406871483197218,62.72922088541988,7.159418041004363,91.81889423079434,wheat
34,45,21,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean
74,34,27,13.416535385789082,67.68662940868272,7.239109821055374,79.64377319852053,barley
84,39,37,26.228049818311376,68.76638289896994,7.275252424779381,93.05408130333677,maize
107,31,31,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
117,37,32,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee
72,44,27,23.00958565991403,75.81772745844246,5.936229874137215,110.27596194885984,maize
105,35,30,27.50591814682474,85.16333410666252,6.2844461964137865,135.19447524601276,rice
73,43,31,20.484244061694532,65.71711959469391,6.300764821596089,53.644110974114795,barley
101,55,44,19.172027493956776,64.3807206259109,6.124056576673265,60.26637589672685,wheat
97,43,30,17.22423874771032,61.289852679297766,6.719753457689606,88.13459507508205,barley
72,41,37,20.614683828470216,75.09287835823393,7.307802221626455,145.23956788617554,maize
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
102,57,36,16.61829478397892,76.98848184619266,7.480835057448477,110.21074857472543,wheat
88,37,38,24.528984927609656,74.87697318124027,6.042781178599802,50.118550683927644,maize
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
108,45,39,18.64712430259533,69.94422978712417,6.439543768309944,96.7816987283482,wheat
13,73,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas
95,35,37,34.96670771998587,89.55298428343289,6.908537071464713,209.6347962032886,rice
76,46,25,18.608686675940742,66.0560387622088,6.94798028469764,105.75437734495014,maize
54,61,77,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea
81,34,38,18.649532917223464,66.50134739064757,6.202330533820869,118.2368798775171,maize
114,58,39,16.053579322354594,75.53521344059833,6.463604430222468,111.93328958280863,wheat
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
84,37,30,12.765973671501143,52.33878548972616,7.161927743080763,34.268510267688185,barley
78,48,34,24.402575635301968,60.570105347986484,5.980710857353905,134.70052759565982,maize
90,32,33,19.4738542170767,64.86261478211098,7.336277394405231,52.72347241377757,barley
110,33,35,27.472872477701383,87.59471417628366,6.320282375091561,156.2785255228981,rice
69,39,20,30.462004081209777,42.165718611612846,6.137097533570375,58.48637318034618,millet
53,37,23,33.96605978012714,43.40414336143729,5.603744592164929,56.21892034316945,millet
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana
94,40,32,21.45761297859716,62.06649845285893,6.011657061114294,58.303649406271134,barley
40,27,17,27.42105561850168,53.62049135983121,6.609009359075477,50.744724680935946,millet
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
112,56,41,10.28919386096563,61.07127014148154,6.4451517032932495,79.42955353178826,wheat
69,29,34,27.90953558194876,53.64476135574779,5.90031223691342,56.45020376713802,millet
89,32,32,12.583128950027117,53.497407297860974,6.0986165454096515,69.6581952326558,barley
76,33,29,20.124970233508567,56.05724531381636,6.195860339276482,70.05807854945189,barley
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,mango
74,36,30,16.44667388605978,52.828969980376904,6.33060719609935,51.84017080363026,barley
62,43,27,28.28257442917321,77.74227534705153,6.397486384488564,58.534230621162685,maize
45,32,16,20.212481409795103,57.64798405945337,6.159901666425609,62.408738940145234,millet
91,42,27,20.96331236201995,61.976576721899264,6.379366862803573,80.79039619485701,barley
78,41,24,29.191336485072622,79.03197126553347,6.918635907691911,57.654750536950395,maize
116,39,38,28.790837817656886,77.5656980249207,6.665509744630592,186.00868462272138,rice
111,53,38,21.775092069670837,77.39882845097976,6.7110167145542015,52.97067902674468,wheat
84,44,31,35.67892802897395,82.95960553071984,5.855301297830694,102.450118040022,rice
108,37,39,21.950783938259367,83.03157717331385,6.483561443671487,216.2354790552901,rice
112,50,44,16.2985956802256,62.5654453140604,6.023304928870213,79.11614097835766,wheat
90,45,37,15.090782074811397,76.94277193401354,6.301276130420494,75.72252386390787,wheat
46,36,19,27.476737499301226,50.43481088983843,6.00757311420071,63.95061178971878,millet
107,46,38,25.806171865694594,88.9703516391571,5.9668324568752045,175.56810629303817,rice
72,37,31,20.43714015759617,66.58399780705966,6.8279078016524934,32.937067750216954,barley
88,30,29,20.86700256682043,60.22869787522623,6.84431858678725,79.90724997127953,barley
69,44,23,27.0722411011377,60.6822701022875,6.169019109277853,126.30450050670619,maize
101,43,33,28.75789111487679,88.87189046629261,5.710311588710277,178.82801543820335,rice
88,37,25,20.044742208809193,61.20971687701015,7.409110455744836,60.37572547934661,barley
102,52,46,13.222609410997517,74.20406726019283,6.228337807618424,78.46991490495489,wheat
97,41,32,23.121952433201425,62.35203898994874,7.161964537364089,74.06388733633035,barley
118,42,30,30.902205843547502,83.56766408339402,6.094660125573633,162.29838196042402,rice
118,43,49,17.546946357052633,66.15438291308618,6.393317120681948,71.41811483116177,wheat
46,29,16,33.19754233477227,50.931334317366996,6.238020648153464,50.76761084740895,millet
92,39,30,23.65683492896722,53.57721657508528,6.8608009935556185,74.64912418784448,barley
93,53,37,17.508344189940523,75.55385577886898,7.224556442264489,72.30194494787966,wheat
94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,banana
114,33,31,30.36305091524413,88.0028665666865,5.959187644443013,102.74714066707044,rice
96,53,47,12.176194909543272,71.9253933274041,6.239748621094788,105.76062729560206,wheat
95,34,29,20.963124974839666,63.65999616823527,7.193278138295578,64.89388743037159,barley
79,49,30,18.968875535767808,67.69795827832566,7.252825616575131,90.2099204679921,maize
41,35,30,26.88455454763337,56.05356136234642,5.540093626616679,53.28780464162428,millet
21,21,38,22.5526059,89.32594859999998,6.327673765,104.8955643,pomegranate
